STATION,NAME,DATE,PRCP,TMAX,TMIN
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/15,4.6,80,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/16,0.49,82,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/17,2.85,84,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/18,0.28,84,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/19,0.54,86,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/20,0.66,87,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/21,0.68,83,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/22,0,83,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/23,0,89,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/24,0,89,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/25,0,91,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/26,0,90,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/27,0,93,76
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/28,0,94,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/29,0,93,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/6/30,0,93,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/1,0.05,91,76
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/2,0.04,94,76
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/3,0.06,95,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/4,0.63,89,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/5,0.72,86,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/6,0,89,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/7,0,93,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/8,0,95,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/9,0,93,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/10,0,91,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/11,0,93,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/12,0,91,76
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/13,0,92,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/14,1.08,93,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/15,0.13,86,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/16,0.64,88,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/17,0,89,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/18,0,93,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/19,0.1,90,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/20,0.18,88,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/21,0,90,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/22,0.19,91,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/23,0.08,94,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/24,0,91,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/25,0,91,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/26,0,92,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/27,0.05,93,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/28,0.01,84,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/29,0.02,91,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/7/30,0.05,91,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/1,0,93,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/2,0.21,89,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/3,0,92,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/4,0,93,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/5,0,93,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/6,0,94,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/7,0,95,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/8,0,98,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/9,0,100,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/10,0,97,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/11,0,98,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/12,0.02,89,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/13,0,95,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/14,0.29,90,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/15,2.99,84,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/16,4.19,78,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/17,1.09,78,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/18,0.43,86,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/19,0,86,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/20,0,90,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/21,0.26,89,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/22,0.01,90,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/23,0.12,88,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/24,0,94,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/25,0,94,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/26,0,94,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/27,0,94,72
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/28,0,90,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/29,0.13,89,74
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/30,0.21,91,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/8/31,0.12,89,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/1,0.25,86,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/2,0.61,80,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/3,0.62,84,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/4,0,83,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/5,0,83,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/6,0,86,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/7,0,87,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/8,0,86,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/9,0,86,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/10,0,87,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/11,0,89,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/12,0,91,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/13,0.17,87,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/14,0.13,87,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/15,1.1,86,75
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/16,2.44,79,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/17,0.16,87,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/18,0,88,77
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/19,0,91,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/20,0,89,73
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/21,0,91,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/22,0,91,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/23,0,89,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/24,0,88,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/25,0,91,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/26,0,90,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/27,0,95,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/28,0,98,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/29,0,94,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/9/30,1.1,89,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/1,0,94,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/2,0.98,86,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/3,0,82,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/4,0,82,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/5,0,80,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/6,0,82,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/7,0,81,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/8,0,82,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/9,0,89,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/10,0,84,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/11,0.02,82,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/12,0,90,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/13,0,84,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/14,0,86,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/15,0,87,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/16,0.01,84,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/17,0.1,82,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/18,0,87,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/19,0,87,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/20,0,86,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/21,0,87,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/22,0,88,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/23,0,87,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/24,0,88,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/25,0,86,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/26,0,89,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/27,0,89,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/28,0.1,89,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/29,0.61,74,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/30,0,84,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/10/31,0.86,87,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/1,0,77,61
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/2,0,84,56
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/3,0,87,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/4,0,88,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/5,0,85,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/6,0,80,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/7,0,88,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/8,0,86,71
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/9,0,88,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/10,0,86,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/11,0,83,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/12,0,86,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/13,0,87,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/14,0,86,69
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/15,0,87,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/16,0,79,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/17,0,75,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/18,0,85,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/19,0,91,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/20,0,73,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/21,0,68,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/22,0,68,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/23,0,77,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/24,0.03,84,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/25,0,84,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/26,0,86,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/27,0,77,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/28,0,71,54
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/29,0,81,55
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/11/30,0,65,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/1,0,69,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/2,0,68,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/3,0,73,56
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/4,0,71,58
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/5,0,75,55
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/6,0,81,55
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/7,0,80,57
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/8,0,82,56
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/9,0,69,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/10,0,71,46
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/11,0,69,47
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/12,0,61,48
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/13,0,71,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/14,0,79,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/15,0,75,56
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/16,0,65,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/17,0,59,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/18,0,67,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/19,0,77,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/20,0,80,55
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/21,0,83,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/22,0,83,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/23,0,82,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/24,0,82,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/25,0,82,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/26,0,82,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/27,0,83,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/28,0,67,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/29,0,78,46
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/30,0,82,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1988/12/31,0,76,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/1,0,79,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/2,0,80,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/3,0,86,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/4,0,85,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/5,0,85,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/6,0,82,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/7,0,85,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/8,0,80,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/9,0,67,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/10,0,72,54
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/11,0,84,57
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/12,0,84,57
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/13,0,68,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/14,0,61,44
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/15,0,78,46
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/16,0,75,56
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/17,0,76,57
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/18,0,83,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/19,0.35,79,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/20,0.23,62,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/21,0,64,52
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/22,0,69,42
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/23,0.03,76,45
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/24,0,77,57
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/25,0,81,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/26,0.03,77,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/27,0,82,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/28,0,80,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/29,0,82,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/30,0,69,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/1/31,0,79,58
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/1,0,84,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/2,0,83,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/3,0.68,82,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/4,0.01,68,44
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/5,0,54,44
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/6,0,47,42
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/7,0,46,34
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/8,0.23,50,35
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/9,0,53,41
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/10,0.08,65,42
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/11,0,78,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/12,0,81,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/13,0,80,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/14,0,82,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/15,0,84,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/16,0.2,80,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/17,0.04,76,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/18,0,77,53
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/19,0,77,52
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/20,0,77,53
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/21,0,79,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/22,0,71,53
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/23,0,72,42
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/24,0,72,45
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/25,0,77,45
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/26,0,77,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/27,0,82,54
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/2/28,0,83,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/1,0,77,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/2,0,76,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/3,0,86,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/4,0,94,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/5,0,68,45
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/6,0,60,44
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/7,0,69,36
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/8,0,71,38
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/9,0,73,42
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/10,0,77,46
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/11,0,81,47
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/12,0,82,50
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/13,0,86,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/14,0,84,59
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/15,0,87,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/16,0,84,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/17,0,86,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/18,0,86,63
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/19,0,86,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/20,0,86,66
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/21,0,73,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/22,0,73,49
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/23,0,85,47
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/24,0.01,85,51
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/25,0,84,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/26,0,86,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/27,0,89,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/28,0,93,70
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/29,0,89,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/30,0,98,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/3/31,0,91,60
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/1,0,90,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/2,0,88,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/3,0,89,67
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/4,0.41,92,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/5,0.05,80,65
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/6,0,80,62
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/7,0,90,64
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/8,0,95,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/9,0,94,68
MXN00028154,"REPUBLICA ESPAOLA, MX",1989/4/10,0,81,62
