"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00028086","SAN FERNANDO, MX","1988-08-18","0.31","84","70"
"MXN00028086","SAN FERNANDO, MX","1988-08-19","0.01","89","71"
