"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00028206","EL CHIJOL, MX","1988-03-21","0.00","80","43"
"MXN00028206","EL CHIJOL, MX","1988-03-22","0.00","74","53"
