"ID","Day","Mo","Year","Geocluster","Apis_mellifera","Varroa_destructor","ABPV","AM","AR","BQCV","CBPV","DWV","DWV_C","IAPV","KBV","LSV","SBPV","SV","VDV1","VDV2","VDV3","VO1","VTV","B_apis","B_asteroides","F_perrara","G_apicola","L_apis","L_helsingborgensis","L_kullabergensis","L_kunkeei","L_melliventris","Melissococcus_plutonius","Paenibacillus_larvae","S_alvi","Ascosphaera_apis","Aspergillus_flavus","Aspergillus_fumigatus","Aspergillus_niger","Nosema_apis","Nosema_ceranae","Afr.Extent","V.arrival"
"1547",17,1,1991,"TAM",93.5961742215392,5.77976897079623,0,4.40647e-08,0,0,0,0,0,0,0,6.12444e-05,0,0,0,0,0,0,0,0.00434027465,0.01125858831,0.00287901447,0.28539858216,0.08901320685,0.0159775618,0.01798923282,0.00774598900039864,0.02517266473,5.23211e-06,1.49562e-06,0.10133730153,0.0003065034376,0.061730278666646,1.9254894e-06,1.01978889e-05,0.000326320869,0.000511384772,50.7497766890166,0
"1550",15,1,1991,"TAM",88.5901643735026,9.77669561293499,0,0,0,3.45572e-06,0,0,0,0,0,1.00146e-05,0,0,0,0,0,0,0,0.00875995443,0.01832723537,0.00028379361,0.47398527016,0.27822679973,0.10327766343,0.15203700870419,0.0283365651,0.03941839696,1.67637e-05,3.72587e-06,0.406223844559,0.0002148941064,0.123725865468,2.2722173e-06,1.0705624e-05,1.0852478e-05,0.00023761806,95.8113826394605,0
"1552",30,1,1991,"TAM",78.8571130462338,13.7296737059773,0,1.4164e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18957563388,0.03611330283,0.00072466786,4.82562756767,0.20728652463,0.09391893998,0.042446140236765,0.19630798993381,0.04831501175,1.88287e-05,4.71037e-06,1.55488766777,0.0001382433701,0.2174803487223,2.5909065e-06,2.31184213e-05,2.8982683e-05,0.000279940365,99.9999999,0
"1553",30,1,1991,"TAM",88.4545637906507,10.5937251272563,0,5.08559e-08,0,1.22017e-05,0,0.000220037,0,0,0,0,0,0,0,0,0,0,0,0.00077391721,0.0024856386,0.02309160677,0.50165763468,0.04138005816,0.00706135932,0.01174896755,0.003355837955,0.02044375745,3.72141e-06,4.09067e-07,0.10030085993,0.000272765398,0.238523470859,3.7332738e-06,1.1993925e-05,1.4262746e-05,0.00030131185,50.4851287656815,0
"1555",31,1,1991,"TAM",90.0690086021216,5.83693011385858,0,1.12069e-06,0,0,0,0,0,0,0,0.0246331,0,0,0,0,0,0,0,0.00011018578,0.12562575965,0.00411406518,2.304961859714,0.52608138242,0.11560359748,0.19064114777,0.10073732243,0.10958589525,4.22745e-05,7.17912e-06,0.47496516225,0.0006453974683,0.11482148389,3.1457589e-06,2.2792967e-05,1.5250922e-05,0.001439519756,89.1393035138994,0
"1556",31,1,1991,"TAM",76.9766669181122,3.78705769086809,0,4.91934e-08,0,0,0,0.000222896,0,0,0,0,0,0,0,0,0,0,0,0.0012074408,0.26812617432,0.23506897949,10.65515695189,1.67674851106,0.611007568895,0.407447877238,0.1221372164,0.19735570741,0.000126284,8.8479e-06,4.94519038924,8.59840089e-05,0.1162856555391,2.2486083e-06,9.058018e-06,5.181802e-06,5.433645e-05,43.8200014515054,0
"1557",31,1,1991,"TAM",88.1522437253301,8.40370335421643,0.000320843,0,0,0,0,5.81913e-06,0,0,0,0,0,0,0,0,0,0,0,0.00037113211,0.057416403327,0.02478318768,1.18446876487102,0.2640048784,0.09126008216,0.21360032997,0.0412900270646969,0.0273839792825,2.27371e-05,2.44461e-06,1.39149167414,0.000575125242,0.1467656037302,2.628962e-06,1.053257e-05,2.7067833e-05,0.000240937495,75.9817408619597,0
"1558_A",31,1,1991,"TAM",70.1674955872181,3.87893812106499,6.08679e-05,0,0,0,0,0,0,0,0,4.67693e-05,0,0,0,0,0,0,0,0.17745129905,0.26811858055,0.1640431418898,17.9111235883673,1.74713763163,0.44080972068,0.175597936197,0.140905487623652,0.20674343405,4.49732e-05,8.69753e-06,4.58408349761,0.0002403388723,0.136608400835,3.099132e-06,1.40994141e-05,0.00036118048365475,0.0001215779,90.2513090655758,0
"1559",31,1,1991,"TAM",85.7682416763739,7.28352462034284,2.76474e-06,3.84192e-07,0,0,0,0,0,0,0,8.92967e-06,0,0,0,0,0,0,0,0.06978291114661,0.035640168786,0.00510931758,3.82117731125,0.30865603191,0.10164882686,0.06434014129,0.176060881697,0.08312447093,4.14702e-05,7.4349e-06,2.19166438095049,0.000177440898,0.090630857001,2.078708e-06,7.8537408e-06,1.5112652e-05,0.000104163716,96.2703143666655,0
"1560",13,2,1991,"TAM",92.2822445231163,6.8443307979065,0,4.47525e-07,0,0,0,2.60537e-06,0,0,0,1.50246e-06,0,0,0,0,0,0,0,0.00659760941,0.006791254483,0.00091691278,0.37604834078,0.11232610779,0.01311132285,0.036907176475,0.00868806367,0.00594891927,3.11399e-06,7.74199e-07,0.208969058369,0.000106311166,0.0967716744,2.2532606e-06,9.9999e-06,8.275525e-06,0.0002392638387,52.5686386776742,0
"1561",13,2,1991,"TAM",83.6145186073897,8.20698963942976,0,3.483e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01015341217,0.025831032543,0.0867451767494031,6.68596142069213,0.17473158334,0.06512196316,0.06598398672,0.020109845,0.04632577671,9.30022e-06,3.63406e-06,0.91444637527,0.0002073890848,0.082708842286,1.1310672e-06,7.7742901e-06,1.1776589e-05,6.6460247e-05,97.8892248623533,0
"1562",13,2,1991,"TAM",81.4995584900207,11.3260007356052,0,4.01792e-07,0,0,0,0,0,0,0,5.00264e-06,0,0,0,0,0,0,0,0.09555067466,0.05315753712,0.00710193531,3.10041276608,1.14987566637,0.13994683823,0.14556263946,0.236625912,0.09437864202,5.86084e-05,1.2392e-05,2.04618211582,0.000149244785,0.105264710206,1.82544849e-06,9.3371376e-06,2.1078799e-05,0.000140270293,94.5294531482671,0
"1564",13,2,1991,"TAM",86.8533427455506,10.8410612742255,0,5.35286e-08,0,0,0,0,0,0,0,0.0171194,0,0,0,0,0,0,0,0.001129306,0.1082424072,0.0267923966504191,0.7111477218,0.15271500815,0.0375912985,0.139018166718,0.0231020992122086,0.05350757184,1.75599e-05,1.50599e-06,0.91478545537,6.71420348e-05,0.117205662755,1.7321572e-06,8.9658775e-06,0.000432908138,0.0027174434,94.1938761689767,0
"1565",14,2,1991,"TAM",86.4388894927486,7.3362924995843,0,7.4602e-07,0,0,0,0.000217743,0,0,0,3.24113e-06,0,0,0,0,0,0,0,0.00580144766,0.00783314033,0.0298249660676519,4.60518830789,0.29363555004,0.09136053405,0.08102296889,0.0282670562,0.01622022291,3.66052e-05,3.6967e-06,0.97879670533,0.0001118677113,0.0863086632367,1.1989285e-06,6.0781394e-06,6.787635e-06,0.000163494974,94.7739560830923,0
