Apis_mellifera	NM_001077814.1
Apis_mellifera	NM_001077815.1
Apis_mellifera	NM_001077816.1
Apis_mellifera	NM_001077817.1
Apis_mellifera	NM_001077818.1
Apis_mellifera	NM_001077819.1
Apis_mellifera	NM_001077820.1
Apis_mellifera	NM_001077821.1
Apis_mellifera	NM_001077822.1
Apis_mellifera	NM_001077823.2
Apis_mellifera	NM_001077824.1
Apis_mellifera	NM_001077825.1
Apis_mellifera	NM_001078661.1
Apis_mellifera	NM_001079560.1
Apis_mellifera	NM_001079561.1
Apis_mellifera	NM_001080094.2
Apis_mellifera	NM_001080095.1
Apis_mellifera	NM_001080110.1
Apis_mellifera	NM_001080205.1
Apis_mellifera	NM_001083630.1
Apis_mellifera	NM_001085344.1
Apis_mellifera	NM_001085345.1
Apis_mellifera	NM_001085346.1
Apis_mellifera	NM_001097154.2
Apis_mellifera	NM_001098167.1
Apis_mellifera	NM_001098214.1
Apis_mellifera	NM_001098215.2
Apis_mellifera	NM_001098217.1
Apis_mellifera	NM_001098218.1
Apis_mellifera	NM_001098219.1
Apis_mellifera	NM_001098220.1
Apis_mellifera	NM_001098221.1
Apis_mellifera	NM_001098223.1
Apis_mellifera	NM_001098224.2
Apis_mellifera	NM_001098228.1
Apis_mellifera	NM_001098229.1
Apis_mellifera	NM_001098232.1
Apis_mellifera	NM_001098234.1
Apis_mellifera	NM_001098717.1
Apis_mellifera	NM_001101023.1
Apis_mellifera	NM_001104949.1
Apis_mellifera	NM_001110712.2
Apis_mellifera	NM_001110764.1
Apis_mellifera	NM_001111255.1
Apis_mellifera	NM_001112670.1
Apis_mellifera	NM_001112671.1
Apis_mellifera	NM_001112672.2
Apis_mellifera	NM_001113285.1
Apis_mellifera	NM_001113739.1
Apis_mellifera	NM_001114188.1
Apis_mellifera	NM_001114198.1
Apis_mellifera	NM_001115078.1
Apis_mellifera	NM_001123013.2
Apis_mellifera	NM_001126243.2
Apis_mellifera	NM_001126244.1
Apis_mellifera	NM_001131037.1
Apis_mellifera	NM_001131038.1
Apis_mellifera	NM_001134227.1
Apis_mellifera	NM_001134333.1
Apis_mellifera	NM_001134371.1
Apis_mellifera	NM_001134668.1
Apis_mellifera	NM_001134669.1
Apis_mellifera	NM_001134722.1
Apis_mellifera	NM_001134828.1
Apis_mellifera	NM_001134934.1
Apis_mellifera	NM_001134935.1
Apis_mellifera	NM_001134936.1
Apis_mellifera	NM_001134940.1
Apis_mellifera	NM_001134942.1
Apis_mellifera	NM_001134943.1
Apis_mellifera	NM_001134947.1
Apis_mellifera	NM_001134948.1
Apis_mellifera	NM_001134949.1
Apis_mellifera	NM_001134950.1
Apis_mellifera	NM_001135735.1
Apis_mellifera	NM_001135905.1
Apis_mellifera	NM_001135909.1
Apis_mellifera	NM_001136187.1
Apis_mellifera	NM_001136206.1
Apis_mellifera	NM_001136207.1
Apis_mellifera	NM_001136208.1
Apis_mellifera	NM_001136209.1
Apis_mellifera	NM_001141964.1
Apis_mellifera	NM_001142436.1
Apis_mellifera	NM_001142461.1
Apis_mellifera	NM_001142561.1
Apis_mellifera	NM_001142607.1
Apis_mellifera	NM_001142609.1
Apis_mellifera	NM_001142637.1
Apis_mellifera	NM_001142656.2
Apis_mellifera	NM_001142693.1
Apis_mellifera	NM_001143878.1
Apis_mellifera	NM_001143879.1
Apis_mellifera	NM_001143880.1
Apis_mellifera	NM_001143921.1
Apis_mellifera	NM_001144839.2
Apis_mellifera	NM_001145735.2
Apis_mellifera	NM_001145736.1
Apis_mellifera	NM_001145737.1
Apis_mellifera	NM_001145738.1
Apis_mellifera	NM_001145739.1
Apis_mellifera	NM_001145740.1
Apis_mellifera	NM_001159303.1
Apis_mellifera	NM_001159355.1
Apis_mellifera	NM_001160048.1
Apis_mellifera	NM_001160050.1
Apis_mellifera	NM_001160052.1
Apis_mellifera	NM_001160064.1
Apis_mellifera	NM_001160072.1
Apis_mellifera	NM_001160270.1
Apis_mellifera	NM_001160405.2
Apis_mellifera	NM_001161709.2
Apis_mellifera	NM_001161787.1
Apis_mellifera	NM_001161788.1
Apis_mellifera	NM_001161831.1
Apis_mellifera	NM_001162398.1
Apis_mellifera	NM_001162513.1
Apis_mellifera	NM_001162516.1
Apis_mellifera	NM_001163463.1
Apis_mellifera	NM_001163712.1
Apis_mellifera	NM_001163714.1
Apis_mellifera	NM_001163715.1
Apis_mellifera	NM_001163716.1
Apis_mellifera	NM_001163717.1
Apis_mellifera	NM_001164008.1
Apis_mellifera	NM_001164809.1
Apis_mellifera	NM_001164810.1
Apis_mellifera	NM_001165904.1
Apis_mellifera	NM_001165905.1
Apis_mellifera	NM_001165906.1
Apis_mellifera	NM_001167709.1
Apis_mellifera	NM_001167720.1
Apis_mellifera	NM_001167836.1
Apis_mellifera	NM_001167893.1
Apis_mellifera	NM_001168336.1
Apis_mellifera	NM_001168425.1
Apis_mellifera	NM_001168700.1
Apis_mellifera	NM_001170972.1
Apis_mellifera	NM_001170973.1
Apis_mellifera	NM_001170974.1
Apis_mellifera	NM_001171006.1
Apis_mellifera	NM_001171051.1
Apis_mellifera	NM_001171108.1
Apis_mellifera	NM_001171169.1
Apis_mellifera	NM_001172378.1
Apis_mellifera	NM_001172379.1
Apis_mellifera	NM_001172389.1
Apis_mellifera	NM_001172403.1
Apis_mellifera	NM_001172404.1
Apis_mellifera	NM_001172405.1
Apis_mellifera	NM_001172406.1
Apis_mellifera	NM_001172718.1
Apis_mellifera	NM_001174139.1
Apis_mellifera	NM_001174140.1
Apis_mellifera	NM_001174141.1
Apis_mellifera	NM_001174142.1
Apis_mellifera	NM_001174143.1
Apis_mellifera	NM_001174144.1
Apis_mellifera	NM_001174145.1
Apis_mellifera	NM_001177490.1
Apis_mellifera	NM_001177903.1
Apis_mellifera	NM_001178021.1
Apis_mellifera	NM_001178022.1
Apis_mellifera	NM_001178023.1
Apis_mellifera	NM_001178024.1
Apis_mellifera	NM_001178025.1
Apis_mellifera	NM_001178026.1
Apis_mellifera	NM_001178027.1
Apis_mellifera	NM_001178028.1
Apis_mellifera	NM_001178047.1
Apis_mellifera	NM_001178048.1
Apis_mellifera	NM_001178067.1
Apis_mellifera	NM_001178069.1
Apis_mellifera	NM_001185079.1
Apis_mellifera	NM_001185086.1
Apis_mellifera	NM_001185105.1
Apis_mellifera	NM_001185144.1
Apis_mellifera	NM_001185145.1
Apis_mellifera	NM_001185146.1
Apis_mellifera	NM_001190421.1
Apis_mellifera	NM_001190814.1
Apis_mellifera	NM_001190920.1
Apis_mellifera	NM_001190921.1
Apis_mellifera	NM_001191048.2
Apis_mellifera	NM_001193290.1
Apis_mellifera	NM_001202460.1
Apis_mellifera	NM_001204249.1
Apis_mellifera	NM_001204751.1
Apis_mellifera	NM_001205062.1
Apis_mellifera	NM_001205223.1
Apis_mellifera	NM_001206466.1
Apis_mellifera	NM_001206467.1
Apis_mellifera	NM_001206969.1
Apis_mellifera	NM_001206970.1
Apis_mellifera	NM_001206973.1
Apis_mellifera	NM_001214904.1
Apis_mellifera	NM_001220486.1
Apis_mellifera	NM_001220487.1
Apis_mellifera	NM_001242386.1
Apis_mellifera	NM_001242387.1
Apis_mellifera	NM_001242431.1
Apis_mellifera	NM_001242432.1
Apis_mellifera	NM_001242433.1
Apis_mellifera	NM_001242434.1
Apis_mellifera	NM_001242435.1
Apis_mellifera	NM_001242436.1
Apis_mellifera	NM_001242437.1
Apis_mellifera	NM_001242440.1
Apis_mellifera	NM_001242441.1
Apis_mellifera	NM_001242456.1
Apis_mellifera	NM_001242457.1
Apis_mellifera	NM_001242458.1
Apis_mellifera	NM_001242465.1
Apis_mellifera	NM_001242467.1
Apis_mellifera	NM_001242468.1
Apis_mellifera	NM_001242469.1
Apis_mellifera	NM_001242470.1
Apis_mellifera	NM_001242513.1
Apis_mellifera	NM_001242514.1
Apis_mellifera	NM_001242515.1
Apis_mellifera	NM_001242516.1
Apis_mellifera	NM_001242517.1
Apis_mellifera	NM_001242518.1
Apis_mellifera	NM_001242519.1
Apis_mellifera	NM_001242520.1
Apis_mellifera	NM_001242522.1
Apis_mellifera	NM_001242523.1
Apis_mellifera	NM_001242526.1
Apis_mellifera	NM_001242527.1
Apis_mellifera	NM_001242542.1
Apis_mellifera	NM_001242544.1
Apis_mellifera	NM_001242554.1
Apis_mellifera	NM_001242555.1
Apis_mellifera	NM_001242556.1
Apis_mellifera	NM_001242557.1
Apis_mellifera	NM_001242574.1
Apis_mellifera	NM_001242576.1
Apis_mellifera	NM_001242577.1
Apis_mellifera	NM_001242578.1
Apis_mellifera	NM_001242579.1
Apis_mellifera	NM_001242656.1
Apis_mellifera	NM_001242657.1
Apis_mellifera	NM_001242958.1
Apis_mellifera	NM_001242959.1
Apis_mellifera	NM_001242960.1
Apis_mellifera	NM_001242961.1
Apis_mellifera	NM_001242962.1
Apis_mellifera	NM_001242963.1
Apis_mellifera	NM_001242964.1
Apis_mellifera	NM_001242965.1
Apis_mellifera	NM_001242966.1
Apis_mellifera	NM_001242967.1
Apis_mellifera	NM_001242968.1
Apis_mellifera	NM_001242969.1
Apis_mellifera	NM_001242970.1
Apis_mellifera	NM_001242971.1
Apis_mellifera	NM_001242972.1
Apis_mellifera	NM_001242973.1
Apis_mellifera	NM_001242975.1
Apis_mellifera	NM_001242976.1
Apis_mellifera	NM_001242977.1
Apis_mellifera	NM_001242978.1
Apis_mellifera	NM_001242980.1
Apis_mellifera	NM_001242981.1
Apis_mellifera	NM_001242982.1
Apis_mellifera	NM_001242983.1
Apis_mellifera	NM_001242984.1
Apis_mellifera	NM_001242985.1
Apis_mellifera	NM_001242986.1
Apis_mellifera	NM_001242987.1
Apis_mellifera	NM_001242988.1
Apis_mellifera	NM_001242989.1
Apis_mellifera	NM_001242990.1
Apis_mellifera	NM_001242991.1
Apis_mellifera	NM_001242993.1
Apis_mellifera	NM_001242994.1
Apis_mellifera	NM_001242997.1
Apis_mellifera	NM_001242998.1
Apis_mellifera	NM_001242999.1
Apis_mellifera	NM_001246251.2
Apis_mellifera	NM_001246667.1
Apis_mellifera	NM_001252019.1
Apis_mellifera	NM_001252424.1
Apis_mellifera	NM_001252426.1
Apis_mellifera	NM_001252428.1
Apis_mellifera	NM_001252430.1
Apis_mellifera	NM_001252432.1
Apis_mellifera	NM_001256032.1
Apis_mellifera	NM_001256034.1
Apis_mellifera	NM_001256035.1
Apis_mellifera	NM_001256037.1
Apis_mellifera	NM_001256038.1
Apis_mellifera	NM_001256039.1
Apis_mellifera	NM_001256040.1
Apis_mellifera	NM_001265585.1
Apis_mellifera	NM_001270813.1
Apis_mellifera	NM_001270814.1
Apis_mellifera	NM_001270815.1
Apis_mellifera	NM_001270817.1
Apis_mellifera	NM_001270818.1
Apis_mellifera	NM_001270819.1
Apis_mellifera	NM_001270820.1
Apis_mellifera	NM_001270821.1
Apis_mellifera	NM_001270822.1
Apis_mellifera	NM_001270823.1
Apis_mellifera	NM_001270824.1
Apis_mellifera	NM_001270825.1
Apis_mellifera	NM_001270826.1
Apis_mellifera	NM_001270827.1
Apis_mellifera	NM_001270828.1
Apis_mellifera	NM_001270829.1
Apis_mellifera	NM_001270830.1
Apis_mellifera	NM_001270831.1
Apis_mellifera	NM_001270832.1
Apis_mellifera	NM_001270833.1
Apis_mellifera	NM_001276427.1
Apis_mellifera	NM_001277299.1
Apis_mellifera	NM_001277300.1
Apis_mellifera	NM_001277301.1
Apis_mellifera	NM_001278325.1
Apis_mellifera	NM_001278326.1
Apis_mellifera	NM_001278327.1
Apis_mellifera	NM_001278328.1
Apis_mellifera	NM_001278329.1
Apis_mellifera	NM_001278330.1
Apis_mellifera	NM_001278331.1
Apis_mellifera	NM_001278332.1
Apis_mellifera	NM_001278333.1
Apis_mellifera	NM_001278334.1
Apis_mellifera	NM_001278335.1
Apis_mellifera	NM_001278336.1
Apis_mellifera	NM_001278338.1
Apis_mellifera	NM_001278679.1
Apis_mellifera	NM_001278680.1
Apis_mellifera	NM_001278681.1
Apis_mellifera	NM_001278705.1
Apis_mellifera	NM_001278706.1
Apis_mellifera	NM_001278707.1
Apis_mellifera	NM_001289441.1
Apis_mellifera	NM_001305884.1
Apis_mellifera	NM_001314079.1
Apis_mellifera	NM_001318482.1
Apis_mellifera	NM_001319268.1
Apis_mellifera	NM_001319269.1
Apis_mellifera	NM_001327947.1
Apis_mellifera	NM_001327948.1
Apis_mellifera	NM_001327949.1
Apis_mellifera	NM_001327950.1
Apis_mellifera	NM_001327951.1
Apis_mellifera	NM_001327952.1
Apis_mellifera	NM_001327953.1
Apis_mellifera	NM_001327954.1
Apis_mellifera	NM_001327955.1
Apis_mellifera	NM_001327956.1
Apis_mellifera	NM_001327957.1
Apis_mellifera	NM_001327958.1
Apis_mellifera	NM_001327959.1
Apis_mellifera	NM_001327960.1
Apis_mellifera	NM_001327961.1
Apis_mellifera	NM_001327962.1
Apis_mellifera	NM_001327963.1
Apis_mellifera	NM_001327964.1
Apis_mellifera	NM_001327965.1
Apis_mellifera	NM_001327966.1
Apis_mellifera	NM_001327967.1
Apis_mellifera	NM_001331117.1
Apis_mellifera	NM_001365139.1
Apis_mellifera	NM_001365140.1
Apis_mellifera	NM_001365199.1
Apis_mellifera	NM_001365200.1
Apis_mellifera	NR_003565.1
Apis_mellifera	NR_003566.1
Apis_mellifera	NR_003567.1
Apis_mellifera	NR_024131.1
Apis_mellifera	NR_031508.1
Apis_mellifera	NR_031509.1
Apis_mellifera	NR_031510.1
Apis_mellifera	NR_031511.1
Apis_mellifera	NR_031512.1
Apis_mellifera	NR_031513.1
Apis_mellifera	NR_031514.1
Apis_mellifera	NR_031515.1
Apis_mellifera	NR_031516.1
Apis_mellifera	NR_031517.1
Apis_mellifera	NR_031518.1
Apis_mellifera	NR_031519.1
Apis_mellifera	NR_031520.1
Apis_mellifera	NR_031521.1
Apis_mellifera	NR_031522.1
Apis_mellifera	NR_031523.1
Apis_mellifera	NR_031524.1
Apis_mellifera	NR_031525.1
Apis_mellifera	NR_031526.1
Apis_mellifera	NR_031527.1
Apis_mellifera	NR_031528.1
Apis_mellifera	NR_031529.1
Apis_mellifera	NR_031530.1
Apis_mellifera	NR_031531.1
Apis_mellifera	NR_034280.1
Apis_mellifera	NR_034281.1
Apis_mellifera	NR_034282.1
Apis_mellifera	NR_034283.1
Apis_mellifera	NR_034284.1
Apis_mellifera	NR_034285.1
Apis_mellifera	NR_034286.1
Apis_mellifera	NR_034287.1
Apis_mellifera	NR_034288.1
Apis_mellifera	NR_034289.1
Apis_mellifera	NR_034290.1
Apis_mellifera	NR_034291.1
Apis_mellifera	NR_034292.1
Apis_mellifera	NR_034293.1
Apis_mellifera	NR_034294.1
Apis_mellifera	NR_034295.1
Apis_mellifera	NR_034296.1
Apis_mellifera	NR_034297.1
Apis_mellifera	NR_034298.1
Apis_mellifera	NR_034299.1
Apis_mellifera	NR_034300.1
Apis_mellifera	NR_034301.1
Apis_mellifera	NR_034302.1
Apis_mellifera	NR_034303.1
Apis_mellifera	NR_034304.1
Apis_mellifera	NR_034305.1
Apis_mellifera	NR_034306.1
Apis_mellifera	NR_034307.1
Apis_mellifera	NR_034308.1
Apis_mellifera	NR_034309.1
Apis_mellifera	NR_034310.1
Apis_mellifera	NR_034312.1
Apis_mellifera	NR_034313.1
Apis_mellifera	NR_034314.1
Apis_mellifera	NR_034315.1
Apis_mellifera	NR_034316.1
Apis_mellifera	NR_034317.1
Apis_mellifera	NR_039428.1
Apis_mellifera	NR_039429.1
Apis_mellifera	NR_039430.1
Apis_mellifera	NR_039431.1
Apis_mellifera	NR_039432.1
Apis_mellifera	NR_039433.1
Apis_mellifera	NR_039434.1
Apis_mellifera	NR_039435.1
Apis_mellifera	NR_039437.1
Apis_mellifera	NR_039438.1
Apis_mellifera	NR_039439.1
Apis_mellifera	NR_039440.1
Apis_mellifera	NR_039441.1
Apis_mellifera	NR_039442.1
Apis_mellifera	NR_039443.1
Apis_mellifera	NR_039444.1
Apis_mellifera	NR_039445.1
Apis_mellifera	NR_039446.1
Apis_mellifera	NR_039447.1
Apis_mellifera	NR_039448.1
Apis_mellifera	NR_039449.1
Apis_mellifera	NR_039450.1
Apis_mellifera	NR_039451.1
Apis_mellifera	NR_039452.1
Apis_mellifera	NR_039453.1
Apis_mellifera	NR_039454.1
Apis_mellifera	NR_039457.1
Apis_mellifera	NR_039458.1
Apis_mellifera	NR_039460.1
Apis_mellifera	NR_039461.1
Apis_mellifera	NR_039462.1
Apis_mellifera	NR_039463.1
Apis_mellifera	NR_039464.1
Apis_mellifera	NR_039465.1
Apis_mellifera	NR_039466.1
Apis_mellifera	NR_039467.1
Apis_mellifera	NR_039468.1
Apis_mellifera	NR_039469.1
Apis_mellifera	NR_039470.1
Apis_mellifera	NR_039471.1
Apis_mellifera	NR_039472.1
Apis_mellifera	NR_039473.1
Apis_mellifera	NR_039474.1
Apis_mellifera	NR_039476.1
Apis_mellifera	NR_039477.1
Apis_mellifera	NR_039478.1
Apis_mellifera	NR_039479.1
Apis_mellifera	NR_039480.1
Apis_mellifera	NR_039481.1
Apis_mellifera	NR_039483.1
Apis_mellifera	NR_039484.1
Apis_mellifera	NR_039485.1
Apis_mellifera	NR_039486.1
Apis_mellifera	NR_039487.1
Apis_mellifera	NR_039488.1
Apis_mellifera	NR_039489.1
Apis_mellifera	NR_039490.1
Apis_mellifera	NR_039491.1
Apis_mellifera	NR_039492.1
Apis_mellifera	NR_039493.1
Apis_mellifera	NR_039494.1
Apis_mellifera	NR_039495.1
Apis_mellifera	NR_039496.1
Apis_mellifera	NR_039497.1
Apis_mellifera	NR_039498.1
Apis_mellifera	NR_039499.1
Apis_mellifera	NR_039500.1
Apis_mellifera	NR_039501.1
Apis_mellifera	NR_039502.1
Apis_mellifera	NR_039503.1
Apis_mellifera	NR_039504.1
Apis_mellifera	NR_039505.1
Apis_mellifera	NR_039506.1
Apis_mellifera	NR_039507.1
Apis_mellifera	NR_039508.1
Apis_mellifera	NR_039509.1
Apis_mellifera	NR_039510.1
Apis_mellifera	NR_039511.1
Apis_mellifera	NR_039513.1
Apis_mellifera	NR_039514.1
Apis_mellifera	NR_039515.1
Apis_mellifera	NR_039516.1
Apis_mellifera	NR_039517.1
Apis_mellifera	NR_039518.1
Apis_mellifera	NR_039519.1
Apis_mellifera	NR_039521.1
Apis_mellifera	NR_039522.1
Apis_mellifera	NR_039523.1
Apis_mellifera	NR_039524.1
Apis_mellifera	NR_039525.1
Apis_mellifera	NR_039528.1
Apis_mellifera	NR_039530.1
Apis_mellifera	NR_039532.1
Apis_mellifera	NR_039533.1
Apis_mellifera	NR_039534.1
Apis_mellifera	NR_039535.1
Apis_mellifera	NR_048934.1
Apis_mellifera	NR_127302.1
Apis_mellifera	NR_127303.1
Apis_mellifera	NR_127304.1
Apis_mellifera	NR_127305.1
Apis_mellifera	NR_127306.1
Apis_mellifera	NR_127307.1
Apis_mellifera	NR_127308.1
Apis_mellifera	NR_127309.1
Apis_mellifera	NR_127310.1
Apis_mellifera	NR_127311.1
Apis_mellifera	NR_127312.1
Apis_mellifera	NR_127313.1
Apis_mellifera	NR_127314.1
Apis_mellifera	NR_127315.1
Apis_mellifera	NR_127316.1
Apis_mellifera	NR_127317.1
Apis_mellifera	NR_127318.1
Apis_mellifera	NR_127319.1
Apis_mellifera	NR_127320.1
Apis_mellifera	NR_127321.1
Apis_mellifera	NR_127322.1
Apis_mellifera	NR_127323.1
Apis_mellifera	NR_127324.1
Apis_mellifera	NR_127325.1
Apis_mellifera	NR_127327.1
Apis_mellifera	NR_127328.1
Apis_mellifera	NR_127329.1
Apis_mellifera	NR_127330.1
Apis_mellifera	NR_127331.1
Apis_mellifera	NR_127332.1
Apis_mellifera	NR_127333.1
Apis_mellifera	NR_127334.1
Apis_mellifera	NR_127335.1
Apis_mellifera	NR_127336.1
Apis_mellifera	NR_127337.1
Apis_mellifera	NR_127338.1
Apis_mellifera	NR_127339.1
Apis_mellifera	NR_127340.1
Apis_mellifera	NR_127341.1
Apis_mellifera	NR_127342.1
Apis_mellifera	NR_127343.1
Apis_mellifera	NR_127344.1
Apis_mellifera	NR_127345.1
Apis_mellifera	NR_127346.1
Apis_mellifera	NR_127347.1
Apis_mellifera	NR_127348.1
Apis_mellifera	NR_127349.1
Apis_mellifera	NR_127350.1
Apis_mellifera	NR_127351.1
Apis_mellifera	NR_127352.1
Apis_mellifera	NR_127353.1
Apis_mellifera	NR_127354.1
Apis_mellifera	NR_127355.1
Apis_mellifera	NR_127356.1
Apis_mellifera	NR_127357.1
Apis_mellifera	NR_127358.1
Apis_mellifera	NR_127359.1
Apis_mellifera	NR_127360.1
Apis_mellifera	NR_127361.1
Apis_mellifera	NR_127362.1
Apis_mellifera	NR_127363.1
Apis_mellifera	NR_127364.1
Apis_mellifera	NR_127365.1
Apis_mellifera	NR_127366.1
Apis_mellifera	NR_127367.1
Apis_mellifera	NR_127368.1
Apis_mellifera	NR_127369.1
Apis_mellifera	NR_127370.1
Apis_mellifera	NR_127371.1
Apis_mellifera	NR_127372.1
Apis_mellifera	NR_127374.1
Apis_mellifera	NR_127375.1
Apis_mellifera	NR_127376.1
Apis_mellifera	NR_127377.1
Apis_mellifera	NR_130405.1
Apis_mellifera	NR_130406.1
Apis_mellifera	NR_130407.1
Apis_mellifera	NR_130408.1
Apis_mellifera	NR_130409.1
Apis_mellifera	NR_130410.1
Apis_mellifera	XM_001119823.5
Apis_mellifera	XM_001119824.5
Apis_mellifera	XM_001119826.5
Apis_mellifera	XM_001119829.5
Apis_mellifera	XM_001119831.5
Apis_mellifera	XM_001119836.5
Apis_mellifera	XM_001119847.5
Apis_mellifera	XM_001119855.5
Apis_mellifera	XM_001119858.5
Apis_mellifera	XM_001119871.5
Apis_mellifera	XM_001119879.5
Apis_mellifera	XM_001119882.5
Apis_mellifera	XM_001119883.4
Apis_mellifera	XM_001119884.5
Apis_mellifera	XM_001119885.4
Apis_mellifera	XM_001119891.5
Apis_mellifera	XM_001119897.5
Apis_mellifera	XM_001119898.5
Apis_mellifera	XM_001119899.5
Apis_mellifera	XM_001119900.5
Apis_mellifera	XM_001119904.4
Apis_mellifera	XM_001119906.5
Apis_mellifera	XM_001119907.4
Apis_mellifera	XM_001119908.5
Apis_mellifera	XM_001119910.5
Apis_mellifera	XM_001119912.5
Apis_mellifera	XM_001119914.5
Apis_mellifera	XM_001119915.5
Apis_mellifera	XM_001119916.4
Apis_mellifera	XM_001119919.3
