1048	0.99999999900000002828	0.00000000100000000000
332012	0.99214310170198505290	0.00785689829801498700
130773_A	0.99706375452570161766	0.00293624547429834721
1655_A	0.03617511820087977031	0.96382488179912029214
1774	0.40140754247339044403	0.59859245752660950046
7279	0.12402303090252908557	0.87597696909747091443
1207	0.99999999900000002828	0.00000000100000000000
1274	0.99999999900000002828	0.00000000100000000000
7242	0.13529907765782114848	0.86470092234217876825
1038	0.91844793869561347499	0.08155206130438651113
1527	0.00000000100000000000	0.99999999900000002828
6020	0.99558163063757798561	0.00441836936242205863
1169	0.99999999900000002828	0.00000000100000000000
9472	0.23026550694648817430	0.76973449305351171468
1059	0.99999999900000002828	0.00000000100000000000
2013	0.86723996131908587248	0.13276003868091412752
2045	0.99999999900000002828	0.00000000100000000000
1881	0.10633664537866051314	0.89366335462133950074
1829_B	0.11695492205874925828	0.88304507794125075559
9465	0.69712598961233496198	0.30287401038766509354
6193	0.11251192898405068532	0.88748807101594928692
7229	0.02716459346563670357	0.97283540653436328949
1569_A	0.12426447210964169932	0.87573552789035835620
1363	0.99999999900000002828	0.00000000100000000000
1858	0.10500580185247301856	0.89499419814752700919
1269	0.99999999900000002828	0.00000000100000000000
1534	0.19440483420413662285	0.80559516579586332163
9459	0.09783571091916237750	0.90216428908083756699
1452	0.99999999900000002828	0.00000000100000000000
338488	0.99999999900000002828	0.00000000100000000000
7220_A	0.14948466698793855256	0.85051533301206150295
332018	0.99498045585225569631	0.00501954414774435920
1221	0.99999999900000002828	0.00000000100000000000
9537_A	0.74242460325724657366	0.25757539674275353736
1712	0.42766592384788831849	0.57233407615211173702
1709_A	0.11710217966994590499	0.88289782033005415052
331016_A	0.99485687139567369197	0.00514312860432634099
1275	0.99999999900000002828	0.00000000100000000000
1423	0.99999999900000002828	0.00000000100000000000
1531	0.26558064321004537511	0.73441935678995451386
331005_B	0.99999999900000002828	0.00000000100000000000
1938	0.22097291965055992913	0.77902708034944012638
1049	0.99999999900000002828	0.00000000100000000000
1592	0.46600372570482029300	0.53399627429517970700
1095	0.99999999900000002828	0.00000000100000000000
7309_A	0.20650127391486713946	0.79349872608513283279
1181	0.99999999900000002828	0.00000000100000000000
1203	0.99999999900000002828	0.00000000100000000000
7467	0.19760493771129097884	0.80239506228870893789
1719	0.39923715537892895400	0.60076284462107110151
332016	0.98605888312781664329	0.01394111687218345906
82030	0.99383334057938765849	0.00616665942061230422
338494	0.99999999900000002828	0.00000000100000000000
338483	0.99870754118638771502	0.00129245881361230992
1368	0.99429187564269039257	0.00570812435730955799
1098	0.99999999900000002828	0.00000000100000000000
1195_A	0.99999999900000002828	0.00000000100000000000
2009	0.98437382122498573445	0.01562617877501431066
338485	0.99999999900000002828	0.00000000100000000000
1111	0.99999999900000002828	0.00000000100000000000
1634	0.99999999900000002828	0.00000000100000000000
1280	0.99999999900000002828	0.00000000100000000000
2023	0.99999999900000002828	0.00000000100000000000
1124	0.99999999900000002828	0.00000000100000000000
1778	0.12931332127641398388	0.87068667872358607163
1688_A	0.59197468533468422525	0.40802531466531583026
7439	0.26532607387810708266	0.73467392612189297285
1228	0.97401308008295794938	0.02598691991704208185
6032	0.99749411248015784626	0.00250588751984217326
1031	0.98674478666946785488	0.01325521333053219890
7315	0.22825840849189801829	0.77174159150810195396
1587_B	0.16052477689373589875	0.83947522310626410125
1361	0.99999999900000002828	0.00000000100000000000
6301	0.15728471425374157544	0.84271528574625842456
6157_A	0.99999999900000002828	0.00000000100000000000
1722	0.28109266120945247680	0.71890733879054746769
1647_B	0.09667621914337749811	0.90332378085662257128
1562	0.05470546851732924903	0.94529453148267073015
1236	0.98406537172717134521	0.01593462827282866867
1322_B	0.99999999900000002828	0.00000000100000000000
9473_C	0.27014330311692624775	0.72985669688307386327
1843	0.18526278430138920505	0.81473721569861079495
1134	0.99999999900000002828	0.00000000100000000000
1198	0.96876349136217254632	0.03123650863782745021
2005	0.95568297035804083972	0.04431702964195921579
1508	0.47384392097890098983	0.52615607902109906568
9556	0.59861071753132744089	0.40138928246867250360
1814	0.00000000100000000000	0.99999999900000002828
9481	0.00000000100000000000	0.99999999900000002828
1279	0.99999999900000002828	0.00000000100000000000
6030	0.99999999900000002828	0.00000000100000000000
7233	0.30449220816808303391	0.69550779183191691057
1585	0.99999999900000002828	0.00000000100000000000
7445_A	0.03085195366740782139	0.96914804633259221678
9530_A	0.59913458988563805807	0.40086541011436194193
1099	0.99999999900000002828	0.00000000100000000000
1668	0.99999999900000002828	0.00000000100000000000
6114	0.02383399241859932710	0.97616600758140070759
2011	0.99999999900000002828	0.00000000100000000000
1822	0.00000000100000000000	0.99999999900000002828
1793	0.00000000100000000000	0.99999999900000002828
1186_A	0.97895124568067826143	0.02104875431932181143
1405_A	0.02613228092901564645	0.97386771907098435008
7318	0.11117820494362500028	0.88882179505637504136
1073	0.99909610085826694448	0.00090389914173309748
2004	0.96019683960077839568	0.03980316039922157656
3003	0.99999999900000002828	0.00000000100000000000
1074	0.99778820798945355719	0.00221179201054641679
7278	0.14804799759535686166	0.85195200240464319386
330769	0.97278652088139083709	0.02721347911860920454
9549	0.05850844776741911252	0.94149155223258085279
1836	0.08675643508664140913	0.91324356491335867414
1528	0.00000000100000000000	0.99999999900000002828
1297	0.99440506209086387823	0.00559493790913601335
1107	0.98624106174992010043	0.01375893825007995855
130773_B	0.98370759462579915322	0.01629240537420076351
1880	0.03094085829836949048	0.96905914170163054422
1450	0.99999999900000002828	0.00000000100000000000
1665	0.00000000100000000000	0.99999999900000002828
7284	0.20326456879554041790	0.79673543120445955434
130711	0.99694695437542923955	0.00305304562457077086
1050	0.99999999900000002828	0.00000000100000000000
5107	0.99999999900000002828	0.00000000100000000000
1522	0.47793841053642244221	0.52206158946357750228
7327	0.08473405728527060032	0.91526594271472949682
1040	0.99999999900000002828	0.00000000100000000000
1204	0.99999999900000002828	0.00000000100000000000
338477	0.99945053287741469905	0.00054946712258527157
130713_B	0.99147479476910527207	0.00852520523089472966
1446	0.99999999900000002828	0.00000000100000000000
9479_A	0.00868989418205758264	0.99131010581794243297
338502	0.99999999900000002828	0.00000000100000000000
6107	0.99691801602747953659	0.00308198397252042438
331251	0.99519462344427966904	0.00480537655572028412
1171	0.99999999900000002828	0.00000000100000000000
333037	0.99302618116265028991	0.00697381883734967713
7314_C	0.08155176731685832847	0.91844823268314168541
1530	0.00501550546215761683	0.99498449453784243435
1942	0.19052750012409924718	0.80947249987590075282
7299	0.22563005124816426505	0.77436994875183573495
1676_A	0.32453450138372752498	0.67546549861627258604
9477	0.30365972200238378065	0.69634027799761610833
1512	0.47638331687295459860	0.52361668312704545691
1785	0.50466700377749595940	0.49533299622250398508
1581	0.04049008549249592109	0.95950991450750411360
1182	0.99999999900000002828	0.00000000100000000000
2099	0.36139289045214390006	0.63860710954785604443
1862	0.53501226073627017321	0.46498773926372988230
1250	0.99999999900000002828	0.00000000100000000000
338347	0.98659763403310962726	0.01340236596689033978
9499	0.00000000100000000000	0.99999999900000002828
1812	0.19414466522866891118	0.80585533477133108882
7463	0.22588682091377579320	0.77411317908622423456
1051	0.99999999900000002828	0.00000000100000000000
1875	0.29036658653360303273	0.70963341346639707830
9455	0.32468695591617352525	0.67531304408382653026
1447	0.99161025826435400532	0.00838974173564601376
1087	0.99722131541511915831	0.00277868458488078835
9555	0.54550040342859085207	0.45449959657140920344
330971	0.99607767250615841803	0.00392232749384148569
7298	0.05766966612813853588	0.94233033387186149188
1802	0.09248054317716632167	0.90751945682283374772
1529	0.53548260755946253120	0.46451739244053752431
7280	0.28997204896846917599	0.71002795103153071299
338391	0.98955451743172806456	0.01044548256827189901
2014	0.97995191629227107466	0.02004808370772890452
332020	0.57724856419265235807	0.42275143580734758642
1809	0.09660294631728266745	0.90339705368271738806
1640	0.99999999900000002828	0.00000000100000000000
1567	0.77433233960497660497	0.22566766039502342278
6078	0.99999999900000002828	0.00000000100000000000
1934	0.04761867864586392940	0.95238132135413600121
7310	0.25458619877102883766	0.74541380122897116234
333027	0.99759386150383599912	0.00240613849616399611
1115	0.99999999900000002828	0.00000000100000000000
7455_B	0.08182546361909261157	0.91817453638090740231
1641	0.99634104621268992918	0.00365895378731009120
1430	0.21869390095506952010	0.78130609904493053541
1521	0.79426361507292209119	0.20573638492707785330
2048	0.99999999900000002828	0.00000000100000000000
1629	0.77238209461958473590	0.22761790538041523635
1420	0.52166154113954987803	0.47833845886045006646
1393	0.09572112617420458491	0.90427887382579541509
1298	0.99557680987761076885	0.00442319012238923028
82041	0.99999999900000002828	0.00000000100000000000
7332	0.30098108820982671929	0.69901891179017328071
1672	0.33623731429292513795	0.66376268570707486205
1336	0.99999999900000002828	0.00000000100000000000
9501	0.16991855716138887233	0.83008144283861118318
1987	0.48787375845579367128	0.51212624154420638423
1817	0.29558044104554709319	0.70441955895445296232
7550_A	0.00000000100000000000	0.99999999900000002828
331020	0.73908122004313725473	0.26091877995686274527
7283	0.18272472719985269340	0.81727527280014733435
9476	0.22984741659917579115	0.77015258340082415334
1908	0.28507892154795888562	0.71492107845204111438
1676_B	0.32629292988618696647	0.67370707011381303353
1674	0.05706526823748594990	0.94293473176251396684
1861	0.07955805693194017980	0.92044194306805982020
1816	0.10999543712710006804	0.89000456287289997359
1553	0.49514871234318463822	0.50485128765681541729
1323	0.03355209419721844749	0.96644790580278161496
6162	0.31853810800417270421	0.68146189199582718476
3101	0.00000000100000000000	0.99999999900000002828
1033	0.99999999900000002828	0.00000000100000000000
6150_A	0.99999999900000002828	0.00000000100000000000
1108	0.99999999900000002828	0.00000000100000000000
1559	0.03729685633334525047	0.96270314366665477035
332046	0.29295085163540468542	0.70704914836459531458
1610	0.31560105774966029646	0.68439894225033970354
7221	0.09214160262283435654	0.90785839737716556019
334009	0.99591416952092437498	0.00408583047907554522
6300_A	0.15791971474844818113	0.84208028525155176336
7269	0.08014754138700548591	0.91985245861299447245
1264	0.99999999900000002828	0.00000000100000000000
7218	0.72593894545789794392	0.27406105454210194505
1734	0.08147494902927386595	0.91852505097072623119
7295	0.00000000100000000000	0.99999999900000002828
1213	0.99999999900000002828	0.00000000100000000000
6264_A	0.09774931447505617876	0.90225068552494380736
338486	0.99999999900000002828	0.00000000100000000000
1436	0.09635666506937126674	0.90364333493062864999
1307	0.99999999900000002828	0.00000000100000000000
1588	0.00000000100000000000	0.99999999900000002828
1444	0.56705868141898507773	0.43294131858101492227
1698	0.31899302011171121185	0.68100697988828884366
9502	0.00124732054286779749	0.99875267945713219753
1855_A	0.18944981520152739951	0.81055018479847262824
7314_B	0.05754944166477026640	0.94245055833522972666
1244	0.98954743362723340816	0.01045256637276657970
1314	0.99999999900000002828	0.00000000100000000000
1282	0.99999999900000002828	0.00000000100000000000
9497	0.48057545378812915882	0.51942454621187084118
1326	0.99999999900000002828	0.00000000100000000000
1845	0.10912564195806806477	0.89087435804193193523
1635_A	0.49590294347011210085	0.50409705652988789915
9495	0.77510413555162238630	0.22489586444837761370
1615	0.37114733260571280971	0.62885266739428724581
1414	0.99999999900000002828	0.00000000100000000000
9539	0.99999999900000002828	0.00000000100000000000
1979	0.28436742245322499389	0.71563257754677500611
1617	0.93332253503226236813	0.06667746496773765963
1432	0.99999999900000002828	0.00000000100000000000
1645	0.00888472677362179067	0.99111527322637826831
6268	0.06590324677697718958	0.93409675322302276879
1285	0.99999999900000002828	0.00000000100000000000
7272	0.11021369000200507970	0.88978630999799490642
7335	0.14230356661738247093	0.85769643338261747356
1708	0.55565864016496413491	0.44434135983503586509
9529	0.21463993273315551402	0.78536006726684459700
1321	0.99999999900000002828	0.00000000100000000000
9470	0.87687937111593738937	0.12312062888406266614
7479_A	0.24131476106231788958	0.75868523893768213817
1345	0.99999999900000002828	0.00000000100000000000
332019	0.99428482125491957078	0.00571517874508047780
9527	0.99999999900000002828	0.00000000100000000000
1002	0.99999999900000002828	0.00000000100000000000
1857	0.03202364628248243611	0.96797635371751766797
1852	0.10979546264287036450	0.89020453735712967713
7323	0.01443996099110088187	0.98556003900889910252
7290	0.59023781549292553272	0.40976218450707441177
1552	0.00000000100000000000	0.99999999900000002828
1114	0.99999999900000002828	0.00000000100000000000
7270	0.61316313109806097614	0.38683686890193907937
1591	0.01993913076081583677	0.98006086923918422915
6178	0.99999999900000002828	0.00000000100000000000
1044	0.99999999900000002828	0.00000000100000000000
7288	0.18309853429391706459	0.81690146570608290766
7324_B	0.05371642676935505650	0.94628357323064493656
1156	0.99999999900000002828	0.00000000100000000000
9507	0.56568602959472658043	0.43431397040527347508
1011	0.99999999900000002828	0.00000000100000000000
1294	0.99607043783789717128	0.00392956216210284520
1637	0.99133685834540563597	0.00866314165459438658
332045	0.66028747537215515262	0.33971252462784479187
1515_B	0.00000000100000000000	0.99999999900000002828
334705	0.47716396468361338412	0.52283603531638656037
9552_B	0.00000000100000000000	0.99999999900000002828
1627_A	0.66253887222011054181	0.33746112777988945819
1578	0.26461766195031904969	0.73538233804968089480
7239	0.48649688723010681146	0.51350311276989324405
1798	0.19869224682175559704	0.80130775317824431969
6134	0.99999999900000002828	0.00000000100000000000
1731	0.00000000100000000000	0.99999999900000002828
7471	0.15721628840722437492	0.84278371159277554181
7341	0.15078492688790279264	0.84921507311209720736
1511	0.27656433077597714076	0.72343566922402291475
1102	0.99999999900000002828	0.00000000100000000000
7212	0.00000000100000000000	0.99999999900000002828
338497	0.99999999900000002828	0.00000000100000000000
9498_B	0.17447723831573538900	0.82552276168426463876
82028	0.99999999900000002828	0.00000000100000000000
1729	0.09138351781063801249	0.90861648218936197363
1775	0.00887909818201801024	0.99112090181798195854
1733	0.25609576690380925212	0.74390423309619080339
1985	0.00000000100000000000	0.99999999900000002828
1413	0.99999999900000002828	0.00000000100000000000
1350	0.99333683536433659000	0.00666316463566337270
1459	0.07438924832916596341	0.92561075167083395332
7311	0.08530425704185795599	0.91469574295814204401
