"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00030176","TEMPOAL DE SANCHEZ, MX","1990-07-17","0.00","95","73"
"MXN00030176","TEMPOAL DE SANCHEZ, MX","1990-07-18","0.41","88","73"
