"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00024076","SANTA ROSA, MX","1990-07-19","0.21","93","74"
"MXN00024076","SANTA ROSA, MX","1990-07-20","0.03","93","73"
