"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00030160","SANTA TRINIDAD, MX","1990-07-16","0.00","91","74"
"MXN00030160","SANTA TRINIDAD, MX","1990-07-17","0.00","92","72"
