"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"MXN00030285","PANUCO DGE, MX","1990-07-16","0.13","86","75"
"MXN00030285","PANUCO DGE, MX","1990-07-17","0.09","92","73"
