"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-05","0.00","90","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-06","0.19","88","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-07","1.33","83","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-08","0.00","89","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-09","0.09","89","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-10","0.00","90","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-11","0.00","92","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-12","0.00","91","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-13","0.00","91","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-14","0.00","89","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-15","0.00","90","78"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-16","0.00","90","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-17","0.00","91","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-18","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-19","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-20","0.00","93","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-21","0.00","93","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-22","0.00","93","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-23","0.00","93","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-24","0.00","93","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-25","0.00","93","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-26","0.00","92","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-27","0.00","93","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-28","0.00","91","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-29","0.00","96","80"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-06-30","0.00","95","81"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-01","0.00","92","80"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-02","0.00","93","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-03","0.04","94","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-04","0.00","94","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-05","0.00","94","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-06","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-07","0.00","92","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-08","0.00","92","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-09","0.00","92","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-10","0.00","92","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-11","0.00","92","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-12","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-13","0.00","93","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-14","0.00","92","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-15","0.00","91","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-16","0.00","91","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-17","0.00","91","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-18","0.00","93","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-19","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-20","0.09","83","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-21","0.21","88","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-22","0.00","93","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-23","0.00",,
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-24","0.00",,
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-25","0.00","95","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-26","0.00","92","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-27","0.00","94","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-28","0.00","92","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-29","0.00","93","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-30","0.00","93","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-07-31","0.00","95","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-01","0.00","95","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-02","0.00","95","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-03","1.15","95","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-04","0.00","94","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-05","0.00","93","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-06","0.00","94","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-07","0.00","94","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-08","0.00","94","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-09","0.00","96","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-10","0.00","97","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-11","0.00","96","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-12","0.01","91","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-13","0.48","88","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-14","0.00","92","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-15","0.52","92","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-16","0.00","86","66"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-17","0.00","89","64"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-18","0.00","90","67"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-19","0.00","93","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-20","0.00","90","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-21","0.00","91","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-22","0.20","90","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-23","0.28","89","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-24","0.00","90","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-25","0.00","90","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-26","0.00","98","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-27","0.00","96","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-28","0.00","93","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-29","0.00","93","64"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-30","0.00","92","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-08-31","0.00","94","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-01",,"92","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-02",,"94","79"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-03",,"95","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-04",,"96","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-05",,"95","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-06",,"95","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-07",,"95","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-08",,"95","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-09",,"94","76"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-10",,"94","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-11",,"89","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-12","0.34","87","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-13",,"88","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-14","0.03","89","72"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-15",,"90","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-16","0.25","89","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-17",,"92","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-18",,"92","73"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-19",,"93","74"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-20",,"92","77"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-21",,"96","75"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-22","1.83","94","71"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-23",,"86","65"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-24",,"86","63"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-25",,"88","64"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-26",,"93","69"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-27",,"89","70"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-28",,"86","58"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-29",,"87","55"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-09-30",,"87","48"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-10-01","0.00","85","48"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-10-02","0.00","86","52"
"USC00419559","WELDER W LIFE FOUND, TX US","1992-10-03","0.00","88","53"
